params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",98.06542600000103,1000,2.420533333333333,5.733333333333333,-1.0,5.733333333333333,3.3662357057500696
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",374.3566989999963,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",95.20726699999796,1000,2.481133333333333,5.733333333333333,-1.0,5.733333333333333,3.364720170633312
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",98.27316200000496,1000,2.359933333333333,-1.0,-1.0,5.733333333333333,3.3666599333266
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",93.2245019999973,1000,2.5754,5.733333333333333,-1.0,5.733333333333333,3.3601897029780923
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",101.56476900000416,1000,2.535,5.733333333333333,-1.0,5.733333333333333,3.362455699832094
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",98.20011499999964,1000,2.4407333333333336,5.733333333333333,-1.0,5.733333333333333,3.3658518347267354
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",97.41149700000096,1000,2.4070666666666667,5.733333333333333,-1.0,5.733333333333333,3.3664242579396384
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",101.59977799999615,1000,2.245466666666667,-1.0,-1.0,5.733333333333333,3.364484359369864
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",95.21004900000116,1000,2.4744,5.733333333333333,-1.0,5.733333333333333,3.3649424918315227
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",105.22824300000502,1000,2.1444666666666667,-1.0,-1.0,5.733333333333333,3.3593260640260043
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",380.5058179999978,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",18.98850300000049,1000,5.349137254901961,5.733333333333333,4.9411764705882355,5.733333333333333,0.3959001559574336
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",109.22340899999836,1000,2.1916,-1.0,-1.0,5.733333333333333,3.36211185219449
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",19.46831899999961,1000,5.340423529411765,5.733333333333333,4.9411764705882355,5.733333333333333,0.39606575665994637
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",104.91417299999739,1000,2.2791333333333332,-1.0,-1.0,5.733333333333333,3.3655285409575715
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",94.75084100000095,1000,2.5551999999999997,5.733333333333333,-1.0,5.733333333333333,3.3613835881473966
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",102.85332000000199,1000,2.1983333333333337,-1.0,-1.0,5.733333333333333,3.362455699832094
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",107.59032999999908,1000,2.1781333333333333,-1.0,-1.0,5.733333333333333,3.3613835881473966
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",102.15177799999947,1000,2.420533333333333,5.733333333333333,-1.0,5.733333333333333,3.3662357057500696
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",19.581208999996306,1000,5.34438431372549,5.733333333333333,4.9411764705882355,5.733333333333333,0.3960142614684833
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",374.9359619999959,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",99.19426300000487,1000,2.3733999999999997,5.733333333333333,-1.0,5.733333333333333,3.3666599333266
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",100.2549250000011,1000,2.2993333333333332,-1.0,-1.0,5.733333333333333,3.36599326598653
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",98.19548300000315,1000,2.4138,5.733333333333333,-1.0,5.733333333333333,3.366336717165016
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",100.00814499999979,1000,2.4743999999999997,5.733333333333333,-1.0,5.733333333333333,3.364942491831522
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",19.705736000003526,1000,5.340423529411765,5.733333333333333,4.9411764705882355,5.733333333333333,0.39606575665994637
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",98.45828800000163,1000,2.5282666666666667,5.733333333333333,-1.0,5.733333333333333,3.3627860301310353
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",101.01588199999969,1000,2.4003333333333337,5.733333333333333,-1.0,5.733333333333333,3.3664983291247896
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",101.14912500000355,1000,2.3734,5.733333333333333,-1.0,5.733333333333333,3.3666599333266
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",101.9646470000007,1000,2.359933333333333,-1.0,-1.0,5.733333333333333,3.3666599333266
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",408.32107499999984,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",114.89653299999918,1000,2.3868666666666667,5.733333333333333,-1.0,5.733333333333333,3.3666060661212573
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",102.84388100000069,1000,2.4878666666666667,5.733333333333333,-1.0,5.733333333333333,3.3644843593698646
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",107.62406499999634,1000,2.4138,5.733333333333333,-1.0,5.733333333333333,3.366336717165016
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",115.64513699999952,1000,2.2252666666666663,-1.0,-1.0,5.733333333333333,3.363695956005009
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",113.31511599999794,1000,2.265666666666667,-1.0,-1.0,5.733333333333333,3.365151325638187
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",108.92573699999775,1000,2.3734000000000006,5.733333333333333,-1.0,5.733333333333333,3.3666599333266003
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",108.01930300000095,1000,2.3868666666666667,5.733333333333333,-1.0,5.733333333333333,3.3666060661212573
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",106.41315100000065,1000,2.4474666666666667,5.733333333333333,-1.0,5.733333333333333,3.365696927004041
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",106.16261200000008,1000,2.3868666666666667,5.733333333333333,-1.0,5.733333333333333,3.3666060661212573
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",416.66127500000584,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",108.67047099999763,1000,2.3532,-1.0,-1.0,5.733333333333333,3.3666397332255995
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",109.11872199999925,1000,2.346466666666667,-1.0,-1.0,5.733333333333333,3.366606066121257
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",19.98918500000582,1000,5.328541176470589,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3959825687913806
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",111.82517800000642,1000,2.1916,-1.0,-1.0,5.733333333333333,3.36211185219449
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",110.03718999999546,1000,2.1983333333333333,-1.0,-1.0,5.733333333333333,3.362455699832094
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",105.16906800000288,1000,2.333,-1.0,-1.0,5.733333333333333,3.3664983291247896
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",115.61346500000218,1000,2.3060666666666667,-1.0,-1.0,5.733333333333333,3.366121222482108
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",112.38314199999877,1000,2.380133333333333,5.733333333333333,-1.0,5.733333333333333,3.3666397332255995
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",103.45094500000414,1000,2.333,-1.0,-1.0,5.733333333333333,3.3664983291247896
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",401.4453460000004,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",106.74330799999734,1000,2.218533333333333,-1.0,-1.0,5.733333333333333,3.3634061544809004
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",19.73374799999874,1000,5.34438431372549,5.733333333333333,4.9411764705882355,5.733333333333333,0.39601426146848334
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",101.45116199999757,1000,2.440733333333333,5.733333333333333,-1.0,5.733333333333333,3.365851834726736
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",106.95312299999932,1000,2.4070666666666667,5.733333333333333,-1.0,5.733333333333333,3.3664242579396384
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",96.62477399999625,1000,2.5956,5.733333333333333,-1.0,5.733333333333333,3.3588739144739166
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",103.60021899999992,1000,2.3128,-1.0,-1.0,5.733333333333333,3.3662357057500696
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",102.87332199999946,1000,2.3195333333333337,-1.0,-1.0,5.733333333333333,3.3663367171650154
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",19.683068999998795,1000,5.35072156862745,5.733333333333333,4.9411764705882355,5.733333333333333,0.3958494318392131
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",104.38326799999777,1000,2.4272666666666662,5.733333333333333,-1.0,5.733333333333333,3.366121222482108
